logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000011347	-0.0196871581385889	1.98155546773273	-0.536078333245378	0.599947631573609	0.910361149123109	-6.13245892685847
ENSG00000011405	-0.107094002295793	2.53353595660396	-2.09426946557363	0.0540528262954178	0.456609596332743	-4.31015939420782
ENSG00000011422	-0.107012396557734	2.00682011819044	-3.88660214107413	0.00151989632694798	0.102458259486812	-1.00733639021638
ENSG00000011451	0.00860924714408995	2.55518912145784	0.282417793305266	0.781572866455348	0.956358108371302	-6.23816359739437
ENSG00000011454	-0.0519681665411582	2.61478274997356	-3.0475075201342	0.00832384772879164	0.227729665439043	-2.60602546374117
ENSG00000011465	0.0266203031643184	3.35950180074255	1.50151600472384	0.154460140459247	0.634214940867042	-5.20047028056618
ENSG00000011485	0.012116866669722	2.87366886190107	0.792217726551847	0.440870307347852	0.846731111606654	-5.96248445328767
ENSG00000011523	0.00157522411239341	2.20166666673198	0.0744759675001587	0.941638778853267	0.987453286959434	-6.27632172906517
ENSG00000011590	-0.000589271294786142	1.96359900868503	-0.0145493971288141	0.988587901611805	0.996660044600191	-6.27907251020842
ENSG00000011600	0.0209494481343664	2.86751493918215	0.370752277568008	0.716126543512364	0.941971319496358	-6.20863447506742
ENSG00000011677	-0.00138781428925361	2.11242741054085	-0.0379446382130118	0.970243902012314	0.993043346971779	-6.27843919010022
ENSG00000012048	0.00717333504034912	1.92626874931257	0.228853614121199	0.822145698141123	0.965096674796216	-6.25222136015387
ENSG00000012061	0.0455253125930675	2.36712045202636	1.97681944201126	0.0671916780986171	0.49407997288683	-4.5005153338948
ENSG00000012124	-0.0598720091737337	1.81788699188309	-2.09126898805515	0.0543568027142743	0.457627466606888	-4.31509499815762
ENSG00000012171	-0.0145213289406887	1.99001781943608	-0.44990226190234	0.659364364580921	0.925440866746738	-6.17553337604752
ENSG00000012223	-0.0649245191422272	1.79793052577902	-0.968320809854483	0.348594877800225	0.795765996071924	-5.81097321048739
ENSG00000012232	-0.0402393492847326	1.97414363852876	-0.512065081046341	0.616235365320658	0.913188382670016	-6.14519202525867
ENSG00000012504	-0.0251939304773234	3.15853320145665	-1.61508661861657	0.127611424845806	0.596628919409437	-5.04479171861326
ENSG00000012660	0.0182232820994264	3.56264835924537	0.932309277704484	0.366283465722225	0.805908412428183	-5.84415111147626
