logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000007392	-0.206524420138127	4.92233874773657	-1.07687809091981	0.305504012250464	0.476860429378128	-7.74868765263695
ENSG00000007402	-0.152779081964722	-3.56583858556784	-0.57400065645543	0.577979639468557	0.765535695084076	-8.17309736412063
ENSG00000007516	0.443244568785881	-2.91405295421939	0.843818584939318	0.417462770454682	0.603305181320225	-7.97364851384251
ENSG00000007520	0.963925167591036	3.28810602652105	9.5351646490296	1.61669470786055e-06	1.75465420593607e-05	4.70605258643689
ENSG00000007541	-0.551762119621885	5.80931622207284	-3.74269110226817	0.00348144665858434	0.0110256765690472	-3.47351739372534
ENSG00000007545	-1.82562279595141	3.79021336086809	-13.6323862860956	4.82621130090671e-08	1.13668193463009e-06	8.49672707050513
ENSG00000007866	-0.437451429351408	3.30557567883653	-2.48376705678847	0.0311693277496315	0.0722387689647201	-5.69296188701743
ENSG00000007908	-1.34794693078119	-2.64049859449737	-1.3083252817204	0.218503670825166	0.364744573026042	-7.48280070577763
ENSG00000007923	0.0963728456105528	5.83634005397225	1.03621258653282	0.323232783911972	0.497892596543111	-7.79119793798482
ENSG00000007933	-0.864570480891129	-2.53127301875924	-0.81000525590179	0.435797521920567	0.622797727038509	-8.00237756555943
ENSG00000007944	-0.649265593173197	4.22530959565988	-4.87169425682488	0.000554010695670074	0.00231430533274242	-1.54792170184828
ENSG00000007952	0.853731774159795	-3.21347061664388	1.79992855872264	0.100447749529926	0.194318256618824	-6.80490835890789
ENSG00000007968	1.2166378137027	-0.190891187241431	1.42350800215022	0.183436602114024	0.317512311639007	-7.33655093710709
ENSG00000008018	0.931563265808208	6.89940689831167	14.9195508335733	1.9425944332949e-08	5.98517309376595e-07	9.47791079973621
ENSG00000008056	0.489964665238052	-0.548602821586769	0.946881141300858	0.364848201221582	0.546331411807401	-7.87983672635405
ENSG00000008083	-1.00808161830798	3.41155204329318	-6.74184510889636	3.88973851455848e-05	0.000241262869163062	1.28275485409064
ENSG00000008086	-2.90077154564418	0.306570730150339	-23.3002828884048	1.99387076425373e-10	2.63501948503697e-08	14.3838718273025
ENSG00000008118	-0.150848953474037	-3.54137607754888	-0.568426930266516	0.581622504232807	0.76741434595374	-8.1764761398875
ENSG00000008130	-0.327925272293071	7.76185881243355	-2.88250160632964	0.0154758362614529	0.0398564824358844	-4.99775549402426
ENSG00000008196	3.10862446895044e-15	-3.66898078609012	3.27531975807268e-13	0.999999999999745	0.999999999999745	-8.35057200414121
ENSG00000008197	3.10862446895044e-15	-3.66898078609012	3.27531975807268e-13	0.999999999999745	0.999999999999745	-8.35057200414121
ENSG00000008226	-0.117425029782564	-0.651600936401096	-0.17700141781393	0.862853920967332	0.985736333321514	-8.3334596711916
ENSG00000008256	-0.289707979604656	2.66936478803256	-1.46142421030644	0.172987607010286	0.303074608684494	-7.28656504888105
ENSG00000008277	-0.29098125792045	-1.48895080753897	-0.543496903833603	0.59806547394549	0.780852240781377	-8.19120819868563
ENSG00000008282	-0.409730058692281	6.03607652214868	-7.93739188859511	9.01424111808969e-06	7.23487496862308e-05	2.85374680857604
ENSG00000008283	0.658890838844349	2.85123702345293	1.5497732608661	0.150605183587847	0.271679586166296	-7.16676998065988
ENSG00000008294	-1.90645861095915	6.35469716687687	-18.221739947504	2.52670319827745e-09	1.50891691767016e-07	11.6714199889571
ENSG00000008300	1.100061626967	-2.91566085632342	2.31463371692346	0.0418613731455855	0.0932345996974117	-5.9802061312529
ENSG00000008311	-0.963051104136703	8.43224323737341	-7.47396222947915	1.55782769040395e-05	0.00011296121345835	2.2652339704172
ENSG00000008323	-0.161892687183482	3.7970339147861	-0.51688900569286	0.615878542089535	0.797830646123709	-8.20624165875343
ENSG00000008324	0.838247207687309	4.1091940137044	7.11426975212429	2.42248838781703e-05	0.000162905599959348	1.79086827910844
ENSG00000008382	0.865651386453401	5.96437140595907	7.29584639412796	1.93483100054905e-05	0.000135523924251697	2.03230370110481
ENSG00000008394	-0.151151139298898	11.7468112077624	-1.39342807925546	0.19210297502104	0.32881843694928	-7.37557092505342
ENSG00000008405	-0.462446399345406	2.97406659505967	-1.63254150071272	0.131973950410969	0.243570993808607	-7.0505628476544
ENSG00000008438	2.14406439150424	-2.09774051583525	4.41926915236044	0.00113394161640037	0.00421445509177656	-2.30278982454335
ENSG00000008441	-1.26701818428827	6.15493043684903	-7.06731583210575	2.56911586188075e-05	0.000170487657876104	1.72777160483832
ENSG00000008513	-0.572394061835067	6.55745873839174	-2.68605043590414	0.0218587206286645	0.0534328214590265	-5.34272332624003
ENSG00000008516	-0.772394166506308	-2.97919745051039	-1.33641129550511	0.209476596731439	0.352639181629632	-7.44794093560458
ENSG00000008710	-2.25607780210563	4.73704351526222	-13.7109409352248	4.55549647396847e-08	1.09165603599209e-06	8.55899892727916
ENSG00000008735	0.237818845161156	-3.29839829161907	0.501942964104986	0.626000544750369	0.808100061915034	-8.21437153408725
ENSG00000008838	-0.433645326455515	4.06360370671511	-2.62532048333525	0.0243194567795355	0.0585941332589607	-5.44850349376084
ENSG00000008853	-0.347994898409756	3.28403921787148	-3.22863671028214	0.00844014206606709	0.0236841681731254	-4.38406921869005
ENSG00000008869	-1.18659951428789	3.94779440050763	-10.2368695732343	8.16745848153483e-07	1.01151862752856e-05	5.44303995743362
ENSG00000008952	-0.560022638326661	7.04318467699272	-7.62912487886037	1.29364139006691e-05	9.69717183010931e-05	2.46505921680933
ENSG00000009307	-0.51221645054749	7.35240848434777	-7.11704099402621	2.41412077156161e-05	0.000162560130634548	1.79458369219132
