logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000003989	-2.6444	11.337085	-10.8327560541172	1.29734637421305e-05	0.000878196196018052	3.83778779448401
ENSG00000004059	0.204152000000004	8.530930625	1.76237379720341	0.121555920484911	0.309843701054829	-5.95024228342668
ENSG00000004139	-0.182819999999999	7.05532875	-1.33116032901874	0.225017123431269	0.456235519736221	-6.51346672570871
ENSG00000004142	-0.10318	11.20709375	-0.761467300237597	0.471346520924974	0.705306805387238	-7.0952857308394
ENSG00000004399	-0.491088	8.65801375	-1.64583382994457	0.143969187000557	0.345180982840483	-6.10970600958477
ENSG00000004455	-0.482217999999994	9.805204375	-2.79982685577331	0.0266422596407543	0.111130730452881	-4.42522230791302
ENSG00000004468	-1.191116	8.20750875	-6.51593123320535	0.000334918319745591	0.0061661955678314	0.308573190270991
ENSG00000004478	1.222952	9.315408125	5.42693184965418	0.000993219036522765	0.0123697998818199	-0.882318778045509
ENSG00000004487	0.449534000000002	8.42709375	1.98319357004081	0.08793578561481	0.249687813133178	-5.63753521528512
ENSG00000004534	-0.014242000000003	8.526001875	-0.122665757082298	0.905833081584158	0.962721666096349	-7.40397567171629
ENSG00000004660	0.0926180000000008	6.1247425	0.548617631469992	0.600387994838548	0.796125357910221	-7.24468639476776
ENSG00000004700	1.215276	7.97222	5.78992809173992	0.00068043782504134	0.00967769626990077	-0.468133785580709
ENSG00000004766	0.249018	7.28059125	0.982028393018665	0.358930074482602	0.603275919082771	-6.89809757074258
ENSG00000004776	2.32935	8.02275125	11.3056504162504	9.76988142901186e-06	0.000745408834791473	4.13993075628449
ENSG00000004777	0.133109999999999	7.19698875	1.08002452599582	0.316072626095678	0.558947525582281	-6.79829043898665
ENSG00000004779	0.324664000000002	8.862359375	1.21935308750343	0.262353390490522	0.500104770650612	-6.64504586205836
ENSG00000004799	0.23986	11.544968125	0.97490258705944	0.36221482872852	0.606159483597876	-6.90507892440866
ENSG00000004809	0.251552000000002	5.656955625	2.07646207686662	0.0766470392869051	0.227448774958774	-5.50225870803816
ENSG00000004838	-0.00938199999999956	6.620235	-0.0633434500275404	0.951270951829368	0.981508878452712	-7.410253187436
ENSG00000004846	0.0854999999999988	4.862491875	0.746454857355743	0.479802868146592	0.712169684597109	-7.10720606813436
ENSG00000004848	0.162325999999998	7.503864375	1.14867058742149	0.288572765301236	0.528698061863446	-6.7243673294071
ENSG00000004864	-0.0936799999999973	11.135315625	-0.474807415669011	0.649438150324457	0.82940515885823	-7.28614869440101
ENSG00000004866	-0.389391999999997	8.23353875	-2.84618352216362	0.0249316832832671	0.106809395479064	-4.35593416847522
ENSG00000004897	0.211677999999999	9.052878125	0.762536734973583	0.470747984511071	0.705234316840804	-7.0944288956344
ENSG00000004939	0.237340000000004	6.557893125	1.479287550346	0.182771672026097	0.400860390557822	-6.32892182976305
ENSG00000004948	0.010279999999999	4.78260375	0.0930898807549397	0.928450906387598	0.972410831806368	-7.40760469546723
ENSG00000004961	0.577915999999998	9.061656875	2.1565760157462	0.0681093425135134	0.209924139215735	-5.38491996787994
ENSG00000004975	0.653753999999999	7.623338125	5.73454020267825	0.000720088650363175	0.0100277774465888	-0.530179354639585
ENSG00000005001	-0.139773999999997	7.764459375	-1.17810988149623	0.277398330085471	0.515835415833831	-6.69171260658411
ENSG00000005007	0.073260000000003	8.62900875	0.374628236473621	0.719072727875637	0.871541702889655	-7.33338286345178
ENSG00000005020	0.510372000000004	8.96357625	3.62749379591478	0.00848528566531589	0.0518270195690902	-3.21287148860064
ENSG00000005022	0.515680000000003	11.75669375	4.49669148962788	0.00283827434095864	0.0249206965476837	-2.02869385317194
ENSG00000005059	-0.431125999999999	7.398901875	-1.14800020324225	0.288831505679869	0.528902683949123	-6.72510442144715
ENSG00000005073	0.155366	5.4516575	1.3932488637362	0.2063536917716	0.432499659415602	-6.43743853594676
ENSG00000005075	-0.0668339999999974	7.211100625	-0.437069146785476	0.675279713359143	0.846261589556287	-7.30518228838854
ENSG00000005100	0.279419999999998	8.285099375	1.4502701052221	0.19043889720509	0.411106915606623	-6.36591124143547
ENSG00000005102	-0.145319999999999	6.369805625	-1.01622450773404	0.343486296227965	0.587351780615455	-6.86406433317981
ENSG00000005108	-0.436564	6.8660775	-2.47340171859423	0.042756434613601	0.153281320808211	-4.91415687159546
ENSG00000005156	0.623306000000001	8.393121875	5.93675638537614	0.00058663902878148	0.00883047559630021	-0.305622281914332
ENSG00000005175	0.169315999999999	7.630909375	0.621626727701133	0.553962971689672	0.764693136173277	-7.19830835008548
ENSG00000005187	-1.27798	9.66748	-3.58023244725254	0.00903514094083051	0.0540356292487758	-3.28020494346488
ENSG00000005189	0.36667	6.61810125	1.79284290107769	0.116268450600959	0.301444164365856	-5.90784833484746
ENSG00000005194	0.401698000000001	8.26318125	2.66233477662629	0.0324792368863272	0.126886489302497	-4.63110535405897
ENSG00000005206	0.0338339999999988	8.487694375	0.267010353387528	0.797187244264105	0.913114091617014	-7.3721302811543
ENSG00000005238	0.218347999999999	7.542985	2.00063284438817	0.0857068088940027	0.245191738313539	-5.61236340835661
ENSG00000005243	-0.274443999999999	8.78136375	-1.75272028626515	0.123278613574401	0.31211399269132	-5.96361661640011
ENSG00000005249	-1.21792	7.330259375	-7.4979362089764	0.000140383157675499	0.00376973954050907	1.26014113632669
ENSG00000005302	0.834446000000003	8.03327125	5.25352137754128	0.00119708148482449	0.0140604365399542	-1.08659895210993
ENSG00000005339	-0.0945619999999963	9.633071875	-0.390456848981823	0.707855183191305	0.865943217655294	-7.32662631475895
ENSG00000005379	-0.00237999999999872	7.120405	-0.0228719258350283	0.982393315488615	0.994153545702692	-7.41224030316727
ENSG00000005381	-0.00769799999999954	6.219046875	-0.0622443344170796	0.95211522448425	0.98160239973063	-7.41033177881875
ENSG00000005421	-1.19992	11.01109	-7.91640521776063	9.96051105317222e-05	0.00311369725735102	1.63476535150313
ENSG00000005436	-0.0566199999999952	8.51241625	-0.337607683186561	0.745596318760442	0.886043351899039	-7.34813378746407
ENSG00000005448	0.170844000000002	6.167136875	1.5925714647458	0.155459123631543	0.3622149301384	-6.18101348902241
ENSG00000005469	-1.12331	8.679105	-5.7980766056623	0.000674813222784693	0.00965181899255573	-0.459040299943478
ENSG00000005471	-1.00452	10.477078125	-2.96411823869822	0.0210814359850173	0.0958291193608205	-4.18012060301532
ENSG00000005483	-0.337299999999999	9.99715875	-2.31993045692649	0.0535476791621688	0.177597994288821	-5.14320628323044
ENSG00000005486	-0.192340000000002	11.20435	-1.17715092336382	0.277756567377097	0.51618172692662	-6.69278503346485
ENSG00000005513	0.00870600000000277	7.271511875	0.05489389761877	0.957763015904613	0.984571434120751	-7.41082203963215
ENSG00000005700	-0.836710000000004	9.900003125	-3.39091895926824	0.0116568002817756	0.0641088411342856	-3.5526064647155
ENSG00000005801	-0.0224479999999971	8.54655	-0.213164841909019	0.837297885646286	0.932367701233583	-7.38673679076005
ENSG00000005810	-0.151472000000002	8.887991875	-0.803787220593851	0.448055540600914	0.686845569901249	-7.06060977379996
ENSG00000005812	-0.318858000000002	9.71042125	-0.995134160379515	0.352948806783044	0.596796411021041	-6.8851573817701
ENSG00000005844	-0.415522000000001	7.80111	-1.5374849843035	0.168233858507925	0.380157223307193	-6.253606861471
